Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
4,1,1,26600,Wake,13850000,2,1,2015
8,0,4,45321,Santro,3850000,6,1,2001
1,0,1,48000,Bolan,840000,5,1,2017
3,1,1,45321,City0IDSI,18850000,2,1,2018
4,1,1,15000,Cast,155000000,2,1,2016
1,1,1,25000,Mehran0VXR,725000,2,1,2015
3,0,1,200100,Other,381000,1,1,1992
3,1,1,22000,City0IVTEC,1825000,2,1,2016
4,0,1,83000,Move,805000,1,1,2010
3,1,1,12500,BR-V,2300000,2,1,2018
4,0,1,12345,Charade,245000,8,1,1987
4,0,1,45321,Other,1500000,2,1,1985
1,1,1,150000,Alto,4500000,2,1,2001
1,0,1,142350,Alto,825000,3,1,2008
3,0,1,84250,Civic0VTi0Oriel,12700000,2,1,2009
4,1,1,26600,Wake,13850000,2,1,2015
8,0,4,45321,Santro,3850000,6,1,2001
1,0,1,48000,Bolan,840000,5,1,2017
3,1,1,45321,City0IDSI,18850000,2,1,2018
1,0,2,85000,Bolan,55000000,1,1,2011
13,0,2,45321,Racer,310000,3,1,1993
1,1,1,45321,Wagon0R,1330000,1,1,2018
4,0,1,5400,Cuore,120000,2,2,2010
1,0,1,131000,Alto,840000,3,1,2007
2,1,2,124000,MR2,850000000,2,1,1992
4,0,2,45321,Charade,1850000,1,1,1983
1,0,2,109338,Hustler,765000,1,1,2012
5,1,1,75236,Sportage,75000000,3,1,2004
1,0,1,34538,Khyber,240000,2,1,1994
1,0,1,45321,Cultus0VXR,735000,2,1,2011
13,0,2,45321,Racer,325000,5,1,1992
4,0,2,112000,Cuore,525000,1,1,2007
10,0,1,56000,Moco,8500000,1,1,2012
4,0,2,95000,Cuore,520000,1,1,2006
1,0,2,45645,Mehran0VX,140000,1,1,1991
1,1,1,35000,Mehran0VX,58500000,3,1,2012
2,1,1,125505,Probox,9750000,2,1,2006
3,0,1,6000,BR-V,22500000,2,1,2017
2,0,3,45321,Corolla02.00D,8750000,2,1,2007
4,0,2,20000,Charade,1850000,2,1,1984
2,0,1,57000,Corolla0XLI,1400000,2,1,2012
3,0,1,45321,City0IVTEC,1330000,3,1,2010
3,0,1,45321,Civic0Prosmetic,925000,2,1,2005
4,0,2,75236,Charade,129000,1,1,1984
1,0,2,54200,Cultus0VXL,545000,1,1,2007
3,0,1,44000,Civic0Prosmetic,21500000,1,1,2015
1,0,1,65000,Bolan,6500000,2,1,2013
1,0,1,200000,Mehran0VX,110000,4,1,1984
1,0,1,20450,Cultus0VXR,3500000,8,1,2002
1,0,1,20000,Alto,340000,2,1,2001
1,0,1,44000,Wagon0R,105500000,2,1,2015
1,0,2,78300,Cultus0VXL,465000,1,1,2007
1,0,1,51000,Mehran0VX,8500000,2,1,2013
2,0,1,97000,Land0Cruiser,52000000,3,1,2005
1,1,2,15000,Mehran0VXR,40000500,1,1,2003
1,0,2,75236,Mehran0VX,158000,1,1,1990
4,0,2,75236,Charade,1850000,1,1,1984
1,0,2,82000,Cultus0VXR,8500000,3,1,2010
1,0,2,45321,Mehran0VX,340000,1,1,2007
1,0,2,85000,Mehran0VX,225000,1,1,2002
3,0,1,6241,Civic0EXi,820000,2,1,2004
1,0,2,54200,Cultus0VXL,545000,1,1,2007
3,0,1,44000,Civic0Prosmetic,21500000,1,1,2015
1,0,1,65000,Bolan,6500000,2,1,2013
1,0,1,200000,Mehran0VX,110000,4,1,1984
1,0,1,20450,Cultus0VXR,3500000,8,1,2002
1,0,1,20000,Alto,340000,2,1,2001
1,0,1,44000,Wagon0R,105500000,2,1,2015
1,0,2,78300,Cultus0VXL,465000,1,1,2007
1,0,1,51000,Mehran0VX,8500000,2,1,2013
2,0,1,97000,Land0Cruiser,52000000,3,1,2005
1,1,2,15000,Mehran0VXR,40000500,1,1,2003
1,0,2,75236,Mehran0VX,158000,1,1,1990
4,0,2,75236,Charade,1850000,1,1,1984
1,0,2,82000,Cultus0VXR,8500000,3,1,2010
1,0,2,45321,Mehran0VX,340000,1,1,2007
1,0,2,85000,Mehran0VX,225000,1,1,2002
3,0,1,6241,Civic0EXi,820000,2,1,2004
3,1,1,2274,N0Wgn,14000000,2,1,2018
2,0,1,26000,Corolla0GLI,2125000,2,1,2017
4,0,2,112000,Cuore,535000,1,1,2008
2,0,1,45321,Corrolla0Altis,2850000,2,1,2017
1,0,1,250000,Liana,725000,3,1,2006
1,0,1,24000,Every,1200000,2,1,2015
1,0,2,500000,Cultus0VXL,5000000,2,1,2006
1,0,1,180000,Liana,7850000,3,1,2007
10,0,1,105000,Bluebird0Sylphy,1310000,1,1,2006
1,0,2,95000,Alto,5850000,3,1,2008
2,1,1,55000,Hilux,36500000,1,1,2010
1,0,1,99000,Mehran0VXR,430000,2,1,2010
2,0,4,115000,Prius,1525000,3,1,2010
2,1,1,45321,Corolla0GLI,4500000,1,2,2018
1,0,1,96000,Every,805000,1,1,2010
1,1,1,8000,Mehran0VXR,8500000,1,1,2018
1,0,1,45321,Bolan,4750000,2,2,2016
10,0,1,45321,Tiida,8750000,1,1,2007
2,0,1,45321,Vitz,1000000,1,1,2009
1,0,2,57150,Cultus0VXR,5850000,1,1,2006
1,0,2,45321,Khyber,200000,1,1,1992
1,0,2,45321,Alto,3850000,6,1,2007
1,0,1,99000,Mehran0VXR,430000,2,1,2010
2,0,4,115000,Prius,1525000,3,1,2010
2,1,1,45321,Corolla0GLI,4500000,1,2,2018
1,0,1,96000,Every,805000,1,1,2010
1,1,1,8000,Mehran0VXR,8500000,1,1,2018
1,0,1,45321,Bolan,4750000,2,2,2016
10,0,1,45321,Tiida,8750000,1,1,2007
2,0,1,45321,Vitz,1000000,1,1,2009
1,0,2,57150,Cultus0VXR,5850000,1,1,2006
1,0,2,45321,Khyber,200000,1,1,1992
1,0,2,45321,Alto,3850000,6,1,2007
1,0,2,30000,Mehran0VX,400000,2,1,2008
1,0,1,250000,Liana,440000,1,1,2007
4,0,1,87000,Cuore,440000,2,1,2004
4,1,1,65000,Boon,14850000,2,1,2015
4,0,1,44000,Move,1135000,2,1,2014
3,0,1,68000,City0IVTEC,11850000,1,1,2010
2,0,1,175000,Corolla0GLI,10850000,1,1,2009
1,0,2,45321,Mehran0VXR,3850000,13,1,2008
2,0,1,85700,Corolla0GLI,13850000,3,1,2011
2,1,1,62000,Corolla0XLI,13850000,1,1,2013
4,0,1,101120,Cuore,4700000,2,1,2004
2,1,1,25000,Corolla0GLI,1850000000,1,1,2016
2,0,1,22000,Corolla0GLI,185000000,1,1,2016
2,0,1,240,Corolla02.00D,7000000,2,1,1997
1,0,2,45321,Mehran0VX,220000,1,1,1994
2,0,3,45321,Crown,22500000,1,1,1979
2,0,1,77400,Vitz,910000,1,1,2005
3,1,1,75236,City0Vario,1330000,2,1,2018
2,1,1,3222,Surf,41000000,2,1,2007
1,0,1,123459,Alto,5850000,5,1,2006
4,0,1,114000,Mira,730000,1,1,2006
2,1,4,45321,Corolla0Fielder,32500000,2,1,2018
1,1,1,44000,Mehran0VX,599000,2,1,2013
2,0,1,99000,Corolla0XLI,7850000,6,1,2006
2,0,1,91000,Corolla0GLI,175000000,3,1,2014
4,0,1,27650,Boon,14500000,3,1,2014
1,0,1,51100,Mehran0VX,5850000,2,1,2011
4,0,1,105000,Mira,840000,2,1,2015
3,1,1,75236,City0Vario,920000,2,1,2018
1,1,1,96000,Mehran0VXR,5850000,1,1,2012
1,0,2,45321,Margalla,2750000,1,1,1993
1,0,1,126888,Alto,6500000,2,1,2011
1,0,1,25000,Mehran0VXR,420000,13,1,2007
1,1,1,90000,Cultus0VXL,6500000,1,1,2008
1,1,1,50500,Cultus0VXL,1425000,2,1,2017
2,1,1,75236,Corolla0GLI,10850000,2,1,2018
1,0,1,75236,Mehran0VX,200000,2,1,1996
1,0,4,90000,Mehran0VXR,425000,13,1,2009
2,0,2,140000,Corolla0XE,740000,6,1,1994
4,0,1,180000,Mira,730000,5,1,2006
2,0,2,10101,Other,705000,2,1,2000
2,1,1,18000,Corolla0XLI,185000000,3,1,2017
1,0,1,89000,Cultus0VXR,865000,2,1,2014
2,0,1,158000,Corolla0XLI,10500000,2,1,2007
1,0,1,90000,Mehran0VXR,4500000,3,1,2007
4,0,1,126000,Mira,625000,1,1,2006
3,1,1,51000,City0Aspire,18500000,1,1,2015
1,0,1,12345,Bolan,415000,1,1,2014
2,0,1,142000,Corolla0GLI,1565000,2,1,2014
1,1,1,50500,Cultus0VXL,1425000,2,1,2017
2,1,1,75236,Corolla0GLI,10850000,2,1,2018
1,0,1,75236,Mehran0VX,200000,2,1,1996
1,0,4,90000,Mehran0VXR,425000,13,1,2009
2,0,2,140000,Corolla0XE,740000,6,1,1994
4,0,1,180000,Mira,730000,5,1,2006
2,0,2,10101,Other,705000,2,1,2000
2,1,1,18000,Corolla0XLI,185000000,3,1,2017
1,0,1,89000,Cultus0VXR,865000,2,1,2014
2,0,1,158000,Corolla0XLI,10500000,2,1,2007
1,0,1,90000,Mehran0VXR,4500000,3,1,2007
4,0,1,126000,Mira,625000,1,1,2006
3,1,1,51000,City0Aspire,18500000,1,1,2015
1,0,1,12345,Bolan,415000,1,1,2014
2,0,1,142000,Corolla0GLI,1565000,2,1,2014
1,0,1,45321,Carry,400000,13,1,1997
2,1,1,45321,Corolla0GLI,850000000,9,1,1998
1,0,1,200000,Jimny0Sierra,8850000,8,1,1993
1,1,1,21700,Bolan,820000,6,1,2017
1,0,2,152000,Alto,55000000,1,1,2008
1,0,2,90000,Khyber,230000,1,1,1994
1,0,1,20000,Wagon0R,13500000,2,1,2018
3,0,1,113000,City0IVTEC,565000,2,1,2001
2,0,1,75236,Hilux,47000000,1,1,2017
3,0,1,60000,City0Aspire,18500000,3,1,2016
1,0,1,45321,Wagon0R,6500000,2,2,2018
1,0,1,61000,Cultus0VXR,8700000,1,1,2013
1,0,2,10000,Mehran0VX,240000,1,1,1997
2,0,1,169000,Vitz,85000000,3,1,2004
8,0,1,149000,Santro,4500000,2,1,2004
1,0,1,85000,Cultus0VX,815000,6,1,2013
1,0,4,55555,Khyber,1500000,1,1,1998
1,0,1,135000,Bolan,730000,3,1,2014
1,0,1,150000,Cultus0VXR,5850000,3,1,2007
5,0,1,45321,Classic,320000,2,1,2002
1,0,1,16000,Wagon0R,12500000,2,1,2017
3,0,1,95000,City0IVTEC,15850000,2,1,2014
3,0,2,190000,Civic0VTi,8500000,3,1,2005
2,1,1,108000,Prius,18500000,3,1,2011
1,1,1,80000,Alto,7850000,3,1,2008
2,0,1,75236,Hilux,47000000,1,1,2017
3,0,1,60000,City0Aspire,18500000,3,1,2016
1,0,1,45321,Wagon0R,6500000,2,2,2018
1,0,1,61000,Cultus0VXR,8700000,1,1,2013
1,0,2,10000,Mehran0VX,240000,1,1,1997
2,0,1,169000,Vitz,85000000,3,1,2004
8,0,1,149000,Santro,4500000,2,1,2004
1,0,1,85000,Cultus0VX,815000,6,1,2013
1,0,4,55555,Khyber,1500000,1,1,1998
1,0,1,135000,Bolan,730000,3,1,2014
1,0,1,150000,Cultus0VXR,5850000,3,1,2007
5,0,1,45321,Classic,320000,2,1,2002
1,0,1,16000,Wagon0R,12500000,2,1,2017
3,0,1,95000,City0IVTEC,15850000,2,1,2014
3,0,2,190000,Civic0VTi,8500000,3,1,2005
2,1,1,108000,Prius,18500000,3,1,2011
1,1,1,80000,Alto,7850000,3,1,2008
3,0,1,55000,N0Wgn,1325000,2,1,2015
1,0,2,45321,Cultus0VX,3850000,1,1,2000
3,0,1,120000,Civic0VTi,10750000,2,1,2007
3,0,1,128000,Airwave,13500000,3,1,2007
1,0,4,72000,Cultus0VXR,765000,1,1,2011
3,0,1,45321,City0IDSI,75000000,2,1,2005
2,0,1,75236,Passo,8850000,1,1,2007
8,0,1,140000,Santro,65500000,2,1,2008
1,0,1,120000,Mehran0VXR,3700000,4,1,2003
3,1,1,27000,Acty,840000,2,1,2018
1,0,1,38000,Swift,1325000,2,1,2013
3,1,1,13800,Civic0VTi0Oriel0Prosmatec,2740000,3,1,2017
1,0,2,75236,Mehran0VXR,5850000,3,1,2010
1,0,2,45321,Mehran0VXR,2850000,1,1,2003
1,0,1,143000,Alto,7850000,3,1,2007
2,0,1,135000,Vitz,1100000,2,1,2012
3,1,1,241000,Civic0EXi,725000,2,1,1998
2,0,1,10000,Corolla0GLI,1125000,2,2,2018
1,0,2,45321,Mehran0VX,2850000,16,1,1990
3,0,1,75236,Other,8500000,3,1,1999
3,0,1,45321,Civic0VTi,10700000,1,1,2007
4,0,1,65000,Cuore,4500000,2,1,2003
1,0,1,59000,Mehran0VXR,6500000,2,1,2014
4,0,1,65000,Cuore,4500000,2,1,2003
1,0,1,59000,Mehran0VXR,6500000,2,1,2014
1,0,2,45321,Mehran0VX,4500000,7,1,2008
1,1,1,22000,Wagon0R,13850000,3,1,2018
1,0,2,26729,Mehran0VX,400000,2,1,2006
1,0,1,32000,Jimny,1130000,2,1,2011
1,0,2,12345,Alto,420000,1,1,2005
1,1,1,4300,Wagon0R,1400000,3,1,2018
4,1,1,53000,Tanto,8850000,3,1,2014
3,0,1,76000,Civic0VTi0Oriel0Prosmatec,1425000,1,1,2011
2,1,1,81600,Corolla0XLI,11850000,1,1,2009
2,0,1,88000,Corolla0XLI,11850000,1,1,2010
1,0,1,60000,Cultus0VXL,8850000,3,1,2011
1,0,1,85622,Mehran0VX,310000,2,1,2007
1,0,2,68000,Mehran0VX,55000000,2,1,2011
3,0,1,200000,Civic0EXi,835000,3,1,2003
1,0,1,10000,Mehran0VX,1850000,6,1,1990
1,0,1,150000,Alto,5850000,2,1,2010
2,1,1,1450,Corrolla0Altis,26750000,1,1,2018
3,0,1,43212,Other,200000,2,2,2014
2,0,3,12500,Hilux,2400000,1,1,2005
1,0,2,30000,Cultus0VXR,4850000,1,1,2007
2,0,4,103000,Aqua,18500000,3,1,2013
6,1,1,61000,I,6850000,1,1,2016
2,0,1,60000,Corolla0GLI,1940000,2,1,2015
1,0,1,83465,Mehran0VX,420000,5,1,2005
3,0,1,149000,City0IVTEC,1145000,2,1,2011
1,0,1,85000,Mehran0VX,630000,6,1,2015
2,0,1,45321,Other,735000,2,1,2017
2,0,1,130000,Corolla0Axio,1835000,3,1,2007
1,1,1,45321,Mehran0VXR,2500000,2,2,2018
1,0,1,53000,Mehran0VXR,6850000,3,1,2015
8,1,2,45321,Santro,610000,2,1,2006
3,0,1,500000,City0IDSI,8500000,2,1,2005
2,0,3,52345,Corolla02.00D,1025000,2,1,2005
1,0,1,57000,Khyber,300000,1,1,1998
1,1,1,45673,Wagon0R,8500000,2,2,2018
1,0,1,700000,Alto,8500000,1,1,2012
3,0,1,155000,Civic0VTi0Oriel0Prosmatec,915000,2,1,2004
1,1,1,12250,Wagon0R,12850000,2,1,2018
1,1,1,12250,Wagon0R,12850000,2,1,2018
1,1,1,92000,Cultus0VXR,925000,1,1,2014
2,0,1,75236,Corolla0XLI,1200000,1,1,2010
1,1,1,65200,Mehran0VXR,5850000,1,1,2013
1,1,1,36002,Mehran0VXR,8500000,2,1,2018
3,0,1,32411,Civic0EXi,200000,2,2,2014
1,0,2,10000,Mehran0VX,145000,2,1,1991
1,1,1,125000,Mehran0VXR,3850000,2,1,2004
1,1,1,12345,Mehran0VXR,5700000,6,1,2014
1,0,1,115000,Cultus0VXR,4750000,2,1,2006
4,1,1,75236,Mira,2850000,2,2,2018
3,1,1,180600,City0IDSI,8850000,2,1,2005
4,0,1,53000,Mira,11850000,1,1,2014
2,0,1,82000,Vitz,1340000,3,1,2013
1,0,1,72000,Cultus0VXL,4700000,2,1,2001
1,0,2,200000,Alto,520000,3,1,2005
1,0,2,45321,Mehran0VXR,1500000,1,1,1994
1,0,2,45321,Mehran0VX,3750000,2,1,2010
2,0,1,172000,Corolla0XLI,1100000,1,1,2010
1,0,1,72000,Cultus0VXL,4700000,2,1,2001
1,0,2,200000,Alto,520000,3,1,2005
1,0,2,45321,Mehran0VXR,1500000,1,1,1994
1,0,2,45321,Mehran0VX,3750000,2,1,2010
2,0,1,172000,Corolla0XLI,1100000,1,1,2010
1,0,2,96000,Bolan,73000,5,1,2015
2,0,1,81000,Corolla0GLI,1225000,2,1,2010
1,0,2,90000,Cultus0VXR,520000,2,1,2002
2,0,1,137000,Corolla0GLI,18500000,3,1,2013
1,1,2,34538,FX,138000,1,1,1987
1,0,4,123456,Mehran0VX,230000,1,1,2000
2,0,4,125000,Prius,1525000,2,1,2010
2,1,1,45645,Corolla0GLI,25000000,2,1,2018
5,0,2,130000,Classic,235000,1,1,2002
2,0,1,770003,Corolla0GLI,16850000,2,1,2015
2,0,4,65000,Aqua,155000000,2,1,2012
4,0,2,123456,Charade,200000,1,1,1986
2,0,4,83000,Prius,1340000,2,1,2008
1,0,1,84000,Mehran0VXR,349999,1,1,2009
2,0,1,82000,Corolla0XLI,14500000,3,1,2012
1,0,1,12000,Wagon0R,1265000,3,1,2017
1,0,1,78692,Bolan,265000,12,1,1997
1,0,1,52345,Alto,520000,1,1,2009
1,0,1,45321,Cultus0VXR,410000,2,1,2000
2,1,1,110000,Corrolla0Altis,1425000,3,1,2008
8,0,1,2243,Other,100000,2,2,2007
1,0,1,60000,Mehran0VXR,6850000,1,1,2011
2,0,1,45135,Corolla02.00D,220000,2,2,2016
3,0,1,45321,City0IDSI,75000000,1,1,2005
1,0,1,48000,Wagon0R,85000000,3,1,2007
3,1,1,65000,Civic0VTi,840000,5,1,2018
1,0,1,23145,Other,300000,2,2,2018
2,1,1,14500,Corrolla0Altis,22850000,1,1,2017
2,1,1,80000,Other,12850000,3,1,2000
16,0,1,60000,Other,4500000,3,1,2009
1,0,1,23145,Other,300000,2,2,2018
2,1,1,14500,Corrolla0Altis,22850000,1,1,2017
2,1,1,80000,Other,12850000,3,1,2000
16,0,1,60000,Other,4500000,3,1,2009
14,0,1,45321,Other,325000,1,1,2006
1,0,1,2233,Cultus0VXL,100000,2,2,2008
1,0,2,23452,Cultus0VXR,465000,1,1,2005
1,0,1,30000,Mehran0VXR,340000,6,1,1997
3,0,1,102300,City0Aspire,155000000,3,1,2013
6,0,1,96000,Pajero0Mini,410000,1,1,1995
1,0,1,80000,Every,9850000,2,1,2017
2,1,1,45321,Corrolla0Altis,31700000,2,1,2018
2,0,1,45321,Corolla0GLI,12345678,2,1,2016
2,0,1,138000,Prius,1400000,1,1,2010
2,0,1,63500,Vitz,1335000,2,1,2013
3,0,1,35000,Civic0VTi0Oriel0Prosmatec,300000,2,2,2018
2,0,1,114300,Corolla0GLI,1200000,3,1,2007
2,0,1,130000,Corolla0GLI,8500000,2,1,2001
2,0,1,135000,Corrolla0Altis,1549000,2,1,2011
2,0,1,2233,Corolla0GLI,300000,2,2,2018
2,0,1,2233,Corolla0GLI,300000,2,2,2018
1,0,1,45321,Cultus0VXR,400000,2,1,2000
3,1,4,9200,HR-V,2645000,2,1,2015
1,1,1,45321,Alto,615000,1,1,2010
1,0,1,225000,Baleno,5000000,9,1,2000
3,0,1,60000,Civic0EXi,1850000,2,2,2005
1,0,4,69000,Bolan,520000,2,1,2004
4,0,1,102000,Cuore,515000,1,1,2008
2,0,1,45321,Corolla0Axio,18500000,3,1,2007
3,0,1,55000,Freed,185000000,1,1,2015
4,0,2,147114,Charade,105000,2,1,1984
1,0,1,50000,Cultus0VXR,730000,1,1,2011
1,1,1,95000,Cultus0VXR,820000,3,1,2013
2,0,2,300000,Corolla0GLI,7850000,13,1,2003
2,0,1,117000,Corolla0GLI,1325000,3,1,2010
1,0,1,3421,Mehran0VXR,1500000,2,2,2018
2,1,1,27000,Corolla0GLI,18750000,1,1,2015
2,0,1,97000,Probox,10500000,1,1,2007
1,0,1,60000,Mehran0VXR,4500000,2,1,2010
3,0,1,116340,City0IVTEC,15000000,2,1,2012
1,0,1,10000,Carry,230000,1,1,1982
1,0,2,46178,Cultus0VXR,6500000,1,1,2008
1,0,1,98500,Mehran0VXR,2850000,1,1,2000
3,1,1,98000,Civic0VTi,13850000,3,1,2011
2,0,1,80700,Vitz,10850000,2,1,2010
1,0,2,580000,Khyber,1850000,1,1,1991
3,0,1,218000,Civic0EXi,8500000,2,1,2003
1,1,2,45321,Margalla,325000,2,1,1996
2,0,1,120000,Vitz,810000,1,1,2005
1,0,1,24000,Cultus0VXR,5850000,2,1,2003
2,0,3,75600,Hilux,3000000,1,1,2013
3,0,1,110000,City0Vario,9850000,1,1,2006
3,0,1,86500,City0Aspire,16500000,3,1,2014
1,0,2,80000,Cultus0VXR,4700000,1,1,2005
1,0,2,34538,Bolan,6500000,1,1,2013
1,1,2,88500,Cultus0VXR,4850000,6,1,2007
2,0,1,45321,Corolla0XE,6500000,1,1,2000
3,1,1,146450,City0IDSI,75500000,13,1,2006
1,0,1,10000,Alto,200000,5,2,2000
3,0,1,86500,City0Aspire,16500000,3,1,2014
1,0,2,80000,Cultus0VXR,4700000,1,1,2005
1,0,2,34538,Bolan,6500000,1,1,2013
1,1,2,88500,Cultus0VXR,4850000,6,1,2007
2,0,1,45321,Corolla0XE,6500000,1,1,2000
3,1,1,146450,City0IDSI,75500000,13,1,2006
1,0,1,10000,Alto,200000,5,2,2000
1,0,1,10000,Cultus0VXL,3700000,13,1,2003
3,0,1,52000,City0IVTEC,12500000,1,1,2011
1,0,2,45321,Khyber,269000,1,1,1996
2,0,1,86000,Prado,36850000,1,1,2005
3,0,1,135000,City0IVTEC,12700000,2,1,2009
1,0,1,45321,Wagon0R,200000,2,2,2018
1,0,1,22000,Cultus0VXR,6850000,2,1,2009
3,0,1,85834,Vezel,285000000,2,1,2016
4,0,1,45321,Terios0Kid,75000000,2,1,2002
3,0,1,45321,Civic0EXi,415000,1,1,1995
8,0,2,110000,Santro,520000,3,1,2006
1,0,1,14800,Cultus0VXL,13750000,2,1,2018
1,0,2,52006,Mehran0VX,400000,2,1,2006
3,0,1,157000,City0IDSI,922000,12,1,2006
2,0,1,90000,Corolla0XLI,1130000,1,1,2011
4,0,1,85000,Charade,850000,2,1,1982
1,1,1,45321,Wagon0R,12850000,2,1,2018
3,0,1,157000,Civic0VTi0Oriel0Prosmatec,20750000,3,1,2015
2,0,1,87400,Corolla0Assista,1435000,1,1,2006
13,0,2,200000,Cielo,5000000,3,1,1997
1,0,1,107000,Cultus0VXR,725000,1,1,2010
1,0,2,59131,Mehran0VX,425000,2,1,2008
1,0,2,75000,Alto,430000,2,1,2007
1,0,1,12345,Cultus0VXR,815000,3,1,2012
2,0,1,120000,Corolla0GLI,12850000,1,1,2010
1,0,2,52345,Baleno,4850000,2,1,2005
1,0,2,90000,Mehran0VX,2850000,2,1,2004
2,0,1,74000,Vitz,1165000,2,1,2010
8,0,2,110000,Santro,520000,3,1,2006
1,0,1,14800,Cultus0VXL,13750000,2,1,2018
1,0,2,52006,Mehran0VX,400000,2,1,2006
3,0,1,157000,City0IDSI,922000,12,1,2006
2,0,1,90000,Corolla0XLI,1130000,1,1,2011
4,0,1,85000,Charade,850000,2,1,1982
1,1,1,45321,Wagon0R,12850000,2,1,2018
3,0,1,157000,Civic0VTi0Oriel0Prosmatec,20750000,3,1,2015
2,0,1,87400,Corolla0Assista,1435000,1,1,2006
13,0,2,200000,Cielo,5000000,3,1,1997
1,0,1,107000,Cultus0VXR,725000,1,1,2010
1,0,2,59131,Mehran0VX,425000,2,1,2008
1,0,2,75000,Alto,430000,2,1,2007
1,0,1,12345,Cultus0VXR,815000,3,1,2012
2,0,1,120000,Corolla0GLI,12850000,1,1,2010
1,0,2,52345,Baleno,4850000,2,1,2005
1,0,2,90000,Mehran0VX,2850000,2,1,2004
2,0,1,74000,Vitz,1165000,2,1,2010
4,0,1,63000,Move,10500000,2,1,2016
15,0,4,90000,CT200h,2325000,3,1,2011
4,0,1,60000,Cuore,8500000,1,1,2010
1,1,2,12345,Khyber,220000,2,1,1989
1,0,1,33000,Every0Wagon,10500000,3,1,2012
4,0,2,93000,Cuore,520000,13,1,2007
4,0,3,65326,Rocky,3500000,1,1,1986
1,0,1,33000,Alto,1215000,3,1,2014
1,0,2,45321,Khyber,210000,1,1,1994
1,0,1,88000,Cultus0VXR,365000,2,1,2005
1,1,1,2100,Wagon0R,1325000,2,1,2018
1,0,1,88000,Alto,4750000,1,1,2007
1,0,1,44800,Cultus0VXR,10850000,2,1,2015
11,0,1,80000,X-PV,8500000,2,1,2012
1,0,2,10000,Mehran0VX,365000,2,1,2006
2,0,4,95000,Corolla0XLI,1300000,3,1,2011
3,1,1,21112,City0Aspire,750000000,3,1,2015
10,0,1,105000,Sylphy,12500000,1,1,2012
1,0,1,58000,Mehran0VX,55000000,2,1,2013
2,1,1,32222,Corolla0Fielder,50000000,1,1,2002
4,1,1,66000,Mira,1125000,2,1,2018
3,0,1,45321,Civic0VTi,4750000,1,1,1996
4,0,1,65500,Cuore,6750000,2,1,2012
3,0,1,111860,City0IDSI,85000000,2,1,2006
10,0,1,150000,March,5850000,3,1,2003
1,0,2,160000,Bolan,2500000,5,1,1986
4,0,2,45321,Charade,125000,2,1,1984
3,1,1,118461,Civic0VTi0Oriel0Prosmatec,1245000,3,1,2008
1,1,1,45321,Mehran0VXR,425000,2,2,2018
1,0,1,60000,Khyber,4850000,3,1,1995
1,1,1,10000,Wagon0R,12750000,7,1,2017
3,0,1,165000,Civic0EXi,55000000,5,1,1995
2,0,1,45321,Premio,1586000,3,1,2006
2,0,1,24000,Corolla0GLI,185000000,1,1,2016
4,0,1,40000,Move,9850000,2,1,2012
2,0,1,55000,Corolla0GLI,2000000,6,1,2016
2,1,1,33333,Land0Cruiser,12000000,3,1,1997
1,0,1,200000,Margalla,3500000,2,1,1994
8,0,1,200000,Santro,340000,13,1,2001
2,1,4,30000,Prius,3575000000,2,1,2015
4,0,1,104000,Mira,1015000,3,1,2012
2,1,1,32222,Corolla0Fielder,50000000,1,1,2002
4,1,1,66000,Mira,1125000,2,1,2018
3,0,1,45321,Civic0VTi,4750000,1,1,1996
4,0,1,65500,Cuore,6750000,2,1,2012
3,0,1,111860,City0IDSI,85000000,2,1,2006
10,0,1,150000,March,5850000,3,1,2003
1,0,2,160000,Bolan,2500000,5,1,1986
4,0,2,45321,Charade,125000,2,1,1984
3,1,1,118461,Civic0VTi0Oriel0Prosmatec,1245000,3,1,2008
1,1,1,45321,Mehran0VXR,425000,2,2,2018
1,0,1,60000,Khyber,4850000,3,1,1995
1,1,1,10000,Wagon0R,12750000,7,1,2017
3,0,1,165000,Civic0EXi,55000000,5,1,1995
2,0,1,45321,Premio,1586000,3,1,2006
2,0,1,24000,Corolla0GLI,1850000,1,1,2016
4,0,1,40000,Move,9850000,2,1,2012
2,0,1,55000,Corolla0GLI,2000000,6,1,2016
2,1,1,33333,Land0Cruiser,12000000,3,1,1997
2,0,1,48100,Corrolla0Altis,17000000,2,1,2015
1,0,2,80000,Ravi,5000000,2,1,2008
3,1,1,3333,City0Aspire,8500000,2,1,2016
2,1,3,52345,Corolla02.00D,85000000,2,1,2004
1,0,1,45321,Cultus0VXR,55000000,2,1,2008
1,1,2,52000,Cultus0VXR,825000,2,1,2011
1,0,2,80000,Mehran0VXR,4750000,1,1,2012
10,1,1,164200,Clipper,5850000,1,1,2015
5,0,2,85000,Classic,265000,2,1,2001
13,0,2,150000,Racer,320000,16,1,1993
1,0,2,29000,Khyber,2850000,3,1,1991
2,0,1,189000,Rav4,16850000,2,1,2003
4,0,1,167000,Cuore,8500000,2,1,2005
2,0,1,120000,Prado,7200000,2,1,2014
1,1,1,56000,Mehran0VX,552000,2,1,2012
1,1,1,34000,Every,999000,2,1,2013
3,0,1,134000,Civic0VTi0Oriel0Prosmatec,915000,2,1,2005
1,0,1,101500,Alto,9850000,3,1,2012
3,0,1,70500,Civic0Prosmetic,1525000,3,1,2012
